comp,year,comedian_name,comedian_number,rank,catchphrase,first_group,first_order,first_result,first_title,first_movie,second_order,second_result,second_title,second_movie,third_order,third_result,third_title,third_movie
m1,2020,なにわスワンキーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,にぼしいわし,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,パーティーパーティー,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,フースーヤ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,マイスイートメモリーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,もも,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,ラフ次元,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,鬼としみちゃむ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,吉田たち,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,紅しょうが,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,黒帯,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,藤崎マーケット,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,風穴あけるズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,隣人,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,令和喜多みな実,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,祇園,,準決勝進出,（敗者復活戦欠場）,,,,,,,,,,,,,
m1,2019,ミルクボーイ,,優勝,ナニワスパイラル,,7,681点,,,3番,6票,,,,,,
m1,2019,かまいたち,,2位,憑依する漫才,,2,660点,,,2番,1票,,,,,,
m1,2019,ぺこぱ,,3位,ツッコミ方改革,,10,654点,,,1番,0票,,,,,,
m1,2019,和牛,,4位,（敗者復活組）,,3,652点,,,,,,,,,,
m1,2019,見取り図,,5位,真逆の個性,,6,649点,,,,,,,,,,
m1,2019,からし蓮根,,6位,火の国ストロング,,5,639点,,,,,,,,,,
m1,2019,オズワルド,,7位,新・東京スタイル,,8,638点,,,,,,,,,,
m1,2019,すゑひろがりず,,8位,令和の伝統芸能,,4,637点,,,,,,,,,,
m1,2019,インディアンス,,9位,ノンストップ,,9,632点,,,,,,,,,,
m1,2019,ニューヨーク,,10位,漫才ジョーカー,,1,616点,,,,,,,,,,
m1,2019,金属バット,,準決勝進出,（GYAO!ワイルドカード枠）,,,,,,,,,,,,,
m1,2019,ミキ,,準決勝進出,,,,,,,,,,,,,,
m1,2019,四千頭身,,準決勝進出,,,,,,,,,,,,,,
m1,2019,アインシュタイン,,準決勝進出,,,,,,,,,,,,,,
m1,2019,天竺鼠,,準決勝進出,,,,,,,,,,,,,,
m1,2019,カミナリ,,準決勝進出,,,,,,,,,,,,,,
m1,2019,トム・ブラウン,,準決勝進出,,,,,,,,,,,,,,
m1,2019,くらげ,,準決勝進出,,,,,,,,,,,,,,
m1,2019,錦鯉,,準決勝進出,,,,,,,,,,,,,,
m1,2019,東京ホテイソン,,準決勝進出,,,,,,,,,,,,,,
m1,2019,ラランド,,準決勝進出,,,,,,,,,,,,,,
m1,2019,セルライトスパ,,準決勝進出,,,,,,,,,,,,,,
m1,2019,ダイタク,,準決勝進出,,,,,,,,,,,,,,
m1,2019,マヂカルラブリー,,準決勝進出,,,,,,,,,,,,,,
m1,2019,ロングコートダディ,,準決勝進出,,,,,,,,,,,,,,
m1,2019,囲碁将棋,,準決勝進出,,,,,,,,,,,,,,
m1,2019,天才ピアニスト,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,モンスターエンジン,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,さや香,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ツートライブ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,タチマチ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,コウテイ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ダブルヒガシ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,紅しょうが,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,にぼしいわし,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,もも,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ラフ次元,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,パーティーパーティー,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,キャタピラーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,滝音,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,マユリカ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ヒガシ逢ウサカ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ガーベラガーデン,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,エンペラー,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ニッポンの社長,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ビスケットブラザーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,蛙亭,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,パーフェクト・ダブル・シュレッダー,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,たらちね,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,吉田たち,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,黒帯,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,武者武者,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ドーナツ・ピーナツ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,シカゴ実業,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ネイビーズアフロ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,てんしとあくま,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,Dr.ハインリッヒ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,デルマパンゲ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,たくろう,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,シンクロニシティ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,三四郎,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,モグライダー,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,赤もみじ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ういろうプリン,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ヤーレンズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,真空ジェシカ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,じぐざぐ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ランジャタイ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,変ホ長調,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,納言,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,宮下草薙,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,カラタチ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ドッチモドッチ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,しんぼる,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ドンデコルテ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,馬鹿よ貴方は,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ストレッチーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,アイデンティティ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ダンビラムーチョ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,アイロンヘッド,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,THIS IS パン,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,鬼越トマホーク,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,井下好井,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ななまがり,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ゆったり感,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,サンシャイン,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,大自然,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,TEAM BANANA,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,インポッシブル,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,シシガシラ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,令和ロマン,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,侍スライス,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ナミダバシ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,リンダカラー,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ダニエルズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,リニア,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,スリムクラブ,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ゆにばーす,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ラフレクラン,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ロングロング,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ウエストランド,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ダイヤモンド,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,わらふぢなるお,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,笑撃戦隊,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,ザ・パーフェクト,,準々決勝進出,,,,,,,,,,,,,,
m1,2019,EXIT,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,霜降り明星,,優勝,縦横無尽,,9,662点,,,3番,4票,,,,,,
m1,2018,和牛,,2位,第4形態,,10,656点,,,2番,3票,,,,,,
m1,2018,ジャルジャル,,3位,フリースタイル再び,,4,648点,,,1番,0票,,,,,,
m1,2018,ミキ,,4位,（敗者復活組）,,7,638点,,,,,,,,,,
m1,2018,かまいたち,,5位,史上初の2冠へ,,3,636点,,,,,,,,,,
m1,2018,トム・ブラウン,,6位,無秩序,,8,633点,,,,,,,,,,
m1,2018,スーパーマラドーナ,,7位,最後の逆襲,,2,617点,,,,,,,,,,
m1,2018,ギャロップ,,8位,輝け！いぶし銀,,5,614点,,,,,,,,,,
m1,2018,見取り図,,9位,声高ダークホース,,1,606点,,,,,,,,,,
m1,2018,ゆにばーす,,10位,今年もイェエエエイ！,,6,594点,,,,,,,,,,
m1,2018,魔人無骨,,準決勝進出,（GYAO!ワイルドカード枠）,,,,,,,,,,,,,
m1,2018,ダンビラムーチョ,,準決勝進出,,,,,,,,,,,,,,
m1,2018,マユリカ,,準決勝進出,,,,,,,,,,,,,,
m1,2018,ウエストランド,,準決勝進出,,,,,,,,,,,,,,
m1,2018,たくろう,,準決勝進出,,,,,,,,,,,,,,
m1,2018,からし蓮根,,準決勝進出,,,,,,,,,,,,,,
m1,2018,インディアンス,,準決勝進出,,,,,,,,,,,,,,
m1,2018,侍スライス,,準決勝進出,,,,,,,,,,,,,,
m1,2018,三四郎,,準決勝進出,,,,,,,,,,,,,,
m1,2018,ニッポンの社長,,準決勝進出,,,,,,,,,,,,,,
m1,2018,マヂカルラブリー,,準決勝進出,,,,,,,,,,,,,,
m1,2018,金属バット,,準決勝進出,,,,,,,,,,,,,,
m1,2018,プラス・マイナス,,準決勝進出,,,,,,,,,,,,,,
m1,2018,東京ホテイソン,,準決勝進出,,,,,,,,,,,,,,
m1,2018,さらば青春の光,,準決勝進出,,,,,,,,,,,,,,
m1,2018,アキナ,,準決勝進出,,,,,,,,,,,,,,
m1,2018,モグライダー,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ういろうプリン,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ニュークレープ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,シンクロニシティ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ぺこぱ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ロングロング,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,すゑひろがりず,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,インポッシブル,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,井下好井,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,田畑藤本,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ダイタク,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ななまがり,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,男性ブランコ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,納言,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ストレッチーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,アイデンティティ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ヤーレンズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,モンローズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ザ・パーフェクト,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,シシガシラ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,LOVE,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,相席スタート,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,のばしぼん。,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,いい塩梅,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,マドンナ。,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,八田荘,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,漫画家,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,やさしいズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,四千頭身,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,バッドナイス,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,Aマッソ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,錦鯉,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,キュウ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,チョコレートプラネット,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,がじゅまる,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,囲碁将棋,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,コマンダンテ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ラフレクラン,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ニューヨーク,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,スリムクラブ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ランジャタイ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,デニス,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ダイヤモンド,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,わらふぢなるお,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,天竺鼠,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,アイロンヘッド,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,大自然,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,モンスターエンジン,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,セルライトスパ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ラニーノーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ツートライブ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ジソンシン,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,黒帯,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,丸亀じゃんご,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,吉田たち,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,絶対的7%,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,学天即,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,もも,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ミルクボーイ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ダブルヒガシ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,さや香,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ラフ次元,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ありんくりん,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,武者武者,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ヒガシ逢ウサカ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ロングコートダディ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,マルセイユ,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,プリマ旦那,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,祇園,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,藤崎マーケット,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,てんしとあくま,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,トット,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,ガーベラガーデン,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,アインシュタイン,,準々決勝進出,,,,,,,,,,,,,,
m1,2018,Dr.ハインリッヒ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,とろサーモン,,優勝,ついにキターーー！！,,3,645点,,,1番,4票,,,,,,
m1,2017,和牛,,2位,3度目の正直,,9,653点,,,3番,3票,,,,,,
m1,2017,ミキ,,3位,兄弟漫才,,8,650点,,,2番,0票,,,,,,
m1,2017,スーパーマラドーナ,,4位,（敗者復活組）,,4,640点,,,,,,,,,,
m1,2017,かまいたち,,4位,史上初の2冠へ,,5,640点,,,,,,,,,,
m1,2017,ジャルジャル,,6位,帰ってきたフリースタイル,,10,636点,,,,,,,,,,
m1,2017,さや香,,7位,無印ノーマーク,,7,628点,,,,,,,,,,
m1,2017,ゆにばーす,,8位,野生女×インドア男,,1,626点,,,,,,,,,,
m1,2017,カミナリ,,9位,進化のどつき漫才,,2,618点,,,,,,,,,,
m1,2017,マヂカルラブリー,,10位,摩訶不思議,,6,607点,,,,,,,,,,
m1,2017,アキナ,,準決勝進出,（GYAO!ワイルドカード枠）,,,,,,,,,,,,,
m1,2017,からし蓮根,,準決勝進出,,,,,,,,,,,,,,
m1,2017,東京ホテイソン,,準決勝進出,,,,,,,,,,,,,,
m1,2017,アイロンヘッド,,準決勝進出,,,,,,,,,,,,,,
m1,2017,笑撃戦隊,,準決勝進出,,,,,,,,,,,,,,
m1,2017,見取り図,,準決勝進出,,,,,,,,,,,,,,
m1,2017,ランジャタイ,,準決勝進出,,,,,,,,,,,,,,
m1,2017,セルライトスパ,,準決勝進出,,,,,,,,,,,,,,
m1,2017,天竺鼠,,準決勝進出,,,,,,,,,,,,,,
m1,2017,さらば青春の光,,準決勝進出,,,,,,,,,,,,,,
m1,2017,Aマッソ,,準決勝進出,,,,,,,,,,,,,,
m1,2017,南海キャンディーズ,,準決勝進出,,,,,,,,,,,,,,
m1,2017,囲碁将棋,,準決勝進出,,,,,,,,,,,,,,
m1,2017,相席スタート,,準決勝進出,,,,,,,,,,,,,,
m1,2017,ニューヨーク,,準決勝進出,,,,,,,,,,,,,,
m1,2017,三四郎,,準決勝進出,,,,,,,,,,,,,,
m1,2017,アインシュタイン,,準決勝進出,,,,,,,,,,,,,,
m1,2017,霜降り明星,,準決勝進出,,,,,,,,,,,,,,
m1,2017,ハライチ,,準決勝進出,,,,,,,,,,,,,,
m1,2017,大自然,,準決勝進出,,,,,,,,,,,,,,
m1,2017,四千頭身,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,学天即,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,タナからイケダ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,チャーミング,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,てんしとあくま,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,祇園,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,テゴネハンバーグ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,タイーク,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,スマイル,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,トム・ブラウン,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ダブルヒガシ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,吉田たち,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,span!,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ヒガシ逢ウサカ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ななまがり,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ヘンダーソン,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ダイタク,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ジュリエッタ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ウエストランド,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,フースーヤ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,湘南デストラーデ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,GAG少年楽団,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,井下好井,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,三日月マンハッタン,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,馬鹿よ貴方は,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,オフ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,マユリカ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,マルセイユ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,藤崎マーケット,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ペンギンズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,アルコ＆ピース,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ラフレクラン,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ツートライブ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,パニーニ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,コマンダンテ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,すっきりソング,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ニッポンの社長,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,インディアンス,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,錦鯉,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,風藤松原,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ダンシングヒーロー,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,モンスターエンジン,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ジャイアントジャイアン,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,プリマ旦那,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,バッドナイス,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,プラス・マイナス,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,いい塩梅,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,鬼越トマホーク,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,スリムクラブ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,アントワネット,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ピーマンズスタンダード,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,スーパー土瓶,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ヤーレンズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,キャタピラーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ストレッチーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ネイビーズアフロ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,真空ジェシカ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,クロスバー直撃,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,たくろう,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,田畑藤本,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,モグライダー,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,丸亀じゃんご,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ロングコートダディ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,コウテイ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ニュークレープ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ロングロング,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,金属バット,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ギャロップ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ネルソンズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,アイデンティティ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,完熟フレッシュ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,ミルクボーイ,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,バニラボックス,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,トット,,準々決勝進出,,,,,,,,,,,,,,
m1,2017,尼神インター,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,銀シャリ,,優勝,王道漫才,,4,470点,,,3番,3票,,,,,,
m1,2016,和牛,,2位,（敗者復活組）,,9,469点,,,2番,1票,,,,,,
m1,2016,スーパーマラドーナ,,3位,虚弱 × 最強,,7,459点,,,1番,1票,,,,,,
m1,2016,さらば青春の光,,4位,予測不能,,8,448点,,,,,,,,,,
m1,2016,アキナ,,5位,変幻自在,,1,446点,,,,,,,,,,
m1,2016,ハライチ,,6位,シン・ハライチ,,6,446点,,,,,,,,,,
m1,2016,カミナリ,,7位,ダークホース,,2,441点,,,,,,,,,,
m1,2016,スリムクラブ,,8位,一撃必殺,,5,441点,,,,,,,,,,
m1,2016,相席スタート,,9位,婚活系漫才,,3,436点,,,,,,,,,,
m1,2016,馬鹿よ貴方は,,準決勝進出,（GYAO!ワイルドカード枠）,,,,,,,,,,,,,
m1,2016,霜降り明星,,準決勝進出,,,,,,,,,,,,,,
m1,2016,錦鯉,,準決勝進出,,,,,,,,,,,,,,
m1,2016,とろサーモン,,準決勝進出,,,,,,,,,,,,,,
m1,2016,マヂカルラブリー,,準決勝進出,,,,,,,,,,,,,,
m1,2016,アインシュタイン,,準決勝進出,,,,,,,,,,,,,,
m1,2016,メイプル超合金,,準決勝進出,,,,,,,,,,,,,,
m1,2016,アルコ＆ピース,,準決勝進出,（敗者復活戦欠場）,,,,,,,,,,,,,
m1,2016,ゆにばーす,,準決勝進出,,,,,,,,,,,,,,
m1,2016,Aマッソ,,準決勝進出,,,,,,,,,,,,,,
m1,2016,かまいたち,,準決勝進出,,,,,,,,,,,,,,
m1,2016,大自然,,準決勝進出,,,,,,,,,,,,,,
m1,2016,インディアンス,,準決勝進出,,,,,,,,,,,,,,
m1,2016,東京ダイナマイト,,準決勝進出,,,,,,,,,,,,,,
m1,2016,ジャルジャル,,準決勝進出,,,,,,,,,,,,,,
m1,2016,三四郎,,準決勝進出,,,,,,,,,,,,,,
m1,2016,ミキ,,準決勝進出,,,,,,,,,,,,,,
m1,2016,学天即,,準決勝進出,,,,,,,,,,,,,,
m1,2016,ニューヨーク,,準決勝進出,,,,,,,,,,,,,,
m1,2016,コーンスターチ,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,ザ・プラン9,2,準々決勝進出,,,,,,,,,,,,,,
m1,2016,ロングコートダディ,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,コマンダンテ,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,吉田たち,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,ラフ次元,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,シンクロック,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,てんしとあくま,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,見取り図,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,タナからイケダ,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,セルライトスパ,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,金属バット,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,藤崎マーケット,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,マユリカ,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,トット,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,ジュリエッタ,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,ラニーノーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2016,デルマパンゲ,,準々決勝進出,,,,,,,,,,,,,,
