name,number,note,reading,kind,birth_date,m1_url,canonical_name,canonical_number
ナユタ,,,なゆた,u,2022年,https://www.m-1gp.com/combi/19588.html,,
ホリコシ,,,ほりこし,p,2003年03月25日,,,
おのはら,,,おのはら,p,2001年05月11日,,,
ネイチャーバーガー,,,ねいちゃーばーがー,u,2015年4月5日,https://www.m-1gp.com/combi/575.html,,
笹本はやて,,,ささもとはやて,p,1991年07月04日,,,
三浦リョースケ,,,みうらりょーすけ,p,1992年07月16日,,,
まぐろ兄弟,,,まぐろきょうだい,u,2019年4月1日,https://www.m-1gp.com/combi/11096.html,,
ぶつえん,,,ぶつえん,p,1994年11月10日,,,
アライちゃん,,,あらいちゃん,p,1994年04月18日,,,
インテイク,,,いんていく,u,2017年5月1日,https://www.m-1gp.com/combi/5635.html,,
鈴木龍平,,,すずきりゅうへい,p,1996年01月31日,,,
まえかず,,,まえかず,p,1993年12月22日,,,
イチゴ,,,いちご,u,2021年05月20日,https://www.m-1gp.com/combi/15195.html,,
イクト,,,いくと,p,1996年12月01日,,,
木原優一,,,きはらゆういち,p,1996年11月13日,,,
キュウ,,,きゅう,u,2013年05月01日,https://www.m-1gp.com/combi/269.html,,
清水誠,,,しみずまこと,p,1984年02月23日,,,
ぴろ,,,ぴろ,p,1986年05月04日,,,
ウイスキーカノン,,,ういすきーかのん,u,2019年05月01日,https://www.m-1gp.com/combi/10135.html,,
ササカ,,,ささか,p,1996年11月27日,,,
山田敬弘,,,やまだたかひろ,p,1996年06月21日,,,
盆と正月,,,ぼんとしょうがつ,u,2021年03月01日,https://www.m-1gp.com/combi/14894.html,,
橋爪アキラ,,,はしづめあきら,p,1989年09月28日,,,
ほしあられ,,,ほしあられ,p,1990年09月08日,,,
ボニーボニー,,,ぼにーぼにー,u,2015年03月01日,https://www.m-1gp.com/combi/3721.html,,
バリーとくのしん,,,ばりーとくのしん,p,1994年08月29日,,,
花崎天神,,,はなざきてんじん,p,1989年04月25日,,,
ヤングタウン,,,やんぐたうん,u,2018年08月01日,https://www.m-1gp.com/combi/9225.html,,
福島暢啓,,,ふくしまのぶひろ,p,1987年02月06日,,,
錦笑亭満堂,,,きんしょうていまんどう,p,1983年12月31日,,,
三遊亭こうもり,,,さんゆうていこうもり,p,,,錦笑亭満堂,
末高斗夢,,,すえたかとむ,p,,,錦笑亭満堂,
さや香,,,さやか,u,2014年4月1日,https://www.m-1gp.com/combi/1125.html,,
石井,1,さや香のメンバー,いしい,p,1988年05月28日,,,
新山,,,にいやま,p,1991年10月17日,,,
さや香 新山,,,さやかにいやま,p,,,新山,
めっちゃ最高ズ,,,めっちゃさいこうず,u,2021年09月01日,https://www.m-1gp.com/combi/17969.html,,
おばた最高,,,おばたさいこう,p,1998年5月16日,,,
めっちゃむつみ,,,めっちゃむつみ,p,,,,
まちるだ,,,まちるだ,u,2019年12月15日,https://www.m-1gp.com/combi/12950.html,,
マチルダ,,,まちるだ,u,,,まちるだ,
スナイパーグチヤマ,,,すないぱーぐちやま,p,1988年05月25日,,,
広永陸,,,ひろながりく,p,1988年07月09日,,,
ヤングウッズ,,,やんぐうっず,u,2011年6月1日,,,
山城,,,やましろ,p,1986年09月30日,,,
人間横丁,,,にんげんよこちょう,u,2020年06月29日,https://www.m-1gp.com/combi/13069.html,,
内田紅多,,,うちだべえた,p,1997年03月15日,,,
山田蒼士朗,,,やまだそうしろう,p,1999年07月23日,,,
春組織,,,はるそしき,u,2015年07月15日,https://www.m-1gp.com/combi/9676.html,,
新垣6,,,しんがきしっくす,p,1996年07月09日,,,
具志堅,,,ぐしけん,p,1996年12月20日,,,
ダウ90000,,8人組,だうきゅうまん,u,2021年9月,,,
ダウ90000,1,M-1出場時,だうきゅうまん,u,2021年8月15日,https://www.m-1gp.com/combi/17045.html,,
蓮見翔,,,はすみしょう,p,1997年04月08日,,,
園田祥太,,,そのだしょうた,p,1998年03月02日,,,
忽那文香,,,くつなあやか,p,1999年04月10日,,,
飯原僚也,,,いはらりょうや,p,1998年06月02日,,,
吉原怜那,,,よしはられな,p,2001年02月22日,,,
道上珠妃,,,みちがみたまき,p,1998年10月02日,,,
中島百依子,,,なかしまもえこ,p,1999年08月21日,,,
上原佑太,,,うえはらゆうた,p,1998年10月06日,,,
1000,,,せん,u,2023年7月31日,https://www.m-1gp.com/combi/24075.html,,
4000,,,よんせん,u,2024年12月15日,https://www.m-1gp.com/combi/35885.html,,
6000,,,ろくせん,u,2024年12月15日,https://www.m-1gp.com/combi/35883.html,,
忘れる。,,,わすれる,u,2019年3月21日,https://www.m-1gp.com/combi/10304.html,,
鶴山侑一,,,つるやまゆういち,p,1985年08月13日,,,
橋本ン。,,,はしもとん,p,1982年08月04日,,,
ミカボ,,,みかぼ,u,2021年05月01日,https://www.m-1gp.com/combi/15502.html,,
土屋翼,,,つちやつばさ,p,1995年05月07日,,,
山田裕磨,,,やまだゆうま,p,1994年12月13日,,,
すゑひろがりず,,,すえひろがりず,u,2011年04月01日,https://www.m-1gp.com/combi/3785.html,,
みなみのしま,,,みなみのしま,u,,,すゑひろがりず,
南條庄助,,,なんじょうしょうすけ,p,1982年06月03日,,,
すゑひろがりず南條,,,すえひろがりずなんじょう,p,,,南條庄助,
三島達矢,,,みしまたつや,p,1982年10月02日,,,
バルチック艦隊,,,ばるちっくかんたい,u,,,,
小畑陽治,,,おばたようじ,p,1985年02月05日,,,
サバンナ,,,さばんな,u,1993年04月,,,
高橋茂雄,,,たかはししげお,p,1976年01月28日,,,
サバンナ高橋,,,さばんなたかはし,p,,,高橋茂雄,
八木真澄,,,やぎますみ,p,1974年08月04日,,,
ザ☆健康ボーイズ,,,ざけんこうぼーいず,u,2007年9月1日,https://www.m-1gp.com/combi/5961.html,,
なかやまきんに君,,,なかやまきんにくん,p,1978年09月17日,,,
キャプテン☆ボンバー,,,きゃぷてんぼんばー,p,,,なかやまきんに君,
パーフェクトパワーズ,,,ぱーふぇくとぱわーず,u,2023年7月1日,https://www.m-1gp.com/combi/26892.html,,
ケイン・コスギ,,,けいんこすぎ,p,1974年10月11日,,,
きっと君はくるさ,,,きっときみはくるさ,u,2020年11月01日,https://www.m-1gp.com/combi/16119.html,,
カルビ,,,かるび,p,1984年11月13日,,,
つづき,,,つづき,p,1985年10月13日,,,
Let Me Show You THE まごころ,,,れっとみーしょーゆーざまごころ,u,2021年11月11日,https://www.m-1gp.com/combi/20133.html,,
ピボット福田,,,ぴぼっとふくだ,p,2001年09月04日,,,
友田オレ,,,ともだおれ,p,2001年07月20日,,,
モンスーン,,,もんすーん,u,2010年04月01日,https://www.m-1gp.com/combi/713.html,,
小山英機,,,こやまひでき,p,1990年01月07日,,,
T@TSU,,,たつ,p,1988年11月01日,,,
オッパショ石,,,おっぱしょいし,u,2015年04月01日,https://www.m-1gp.com/combi/110.html,,
蒲谷ユウキ,,,かばやゆうき,p,1993年05月18日,,,
広田ハヤト,,,ひろたはやと,p,1993年11月07日,,,
牧野ステテコ,,,まきのすててこ,p,1979年10月14日,,,
まとばゆう,,,まとばゆう,p,1985年6月18日,,,
はなしょー,,,はなしょー,u,2012年11月01日,https://www.m-1gp.com/combi/2490.html,,
承子クラーケン,,,しょうこくらーけん,p,1987年6月11日,,,
はな,,,はな,p,1993年5月24日,,,
中村涼子,,,なかむらりょうこ,p,1986年5月6日,,,
押しだしましょう子,,,おしだしましょうこ,p,1984年11月18日,,,
どんぐりぱわーず,,,どんぐりぱわーず,u,2010年4月1日,https://www.m-1gp.com/combi/3878.html,,
どんぐりパワーズ,,,どんぐりぱわーず,u,,,どんぐりぱわーず,
ミナコ,,,みなこ,p,1985年06月19日,,,
あいこ,,,あいこ,p,1991年05月09日,,,
あぁ〜しらき,,,あぁーしらき,p,1976年11月21日,,,
根菜キャバレー,,,こんさいきゃばれー,u,2018年8月1日,https://www.m-1gp.com/combi/8904.html,,
きったん,,,きったん,p,1990年01月17日,,,
天野舞,,,あまのまい,p,1991年04月16日,,,
3時のヒロイン,,,さんじのひろいん,u,2016年12月20日,https://www.m-1gp.com/combi/5718.html,,
ゆめっち,,,ゆめっち,p,1994年11月17日,,,
福田麻貴,,,ふくだまき,p,1988年10月10日,,,
かなで,,,かなで,p,1992年06月10日,,,
そのこ,,,そのこ,p,1981年04月23日,,,
にぼしいわし,,,にぼしいわし,u,2013年4月1日,https://www.m-1gp.com/combi/1707.html,,
香空にぼし,,,きょうからにぼし,p,1992年06月13日,,,
伽説いわし,,,ときどきいわし,p,1992年07月02日,,,
ハルカラ,,,はるから,u,2012年,,,
和泉杏,,,いずみきょう,p,1984年4月28日,,,
浜名ランチ,,,はまならんち,p,1985年6月3日,,,
つぼみ大革命,,,つぼみだいかくめい,u,,,,
YUUKA,,,ゆうか,p,1992年8月29日,,,
CHIHIRO,,,ちひろ,p,1994年3月12日,,,
しより,,,しより,p,1994年8月26日,,,
吉岡久美子,,,よしおかくみこ,p,1992年12月24日,,,
樋口みどりこ,,,ひぐちみどりこ,p,1993年1月18日,,,
水森依音,,,みずもりいおん,p,1993年6月25日,,,
恵梨華,,,えりか,p,1992年10月18日,,,
糸原沙也加,,,いとはらさやか,p,1993年2月7日,,,
岡本りん,,,おかもとりん,p,1993年1月5日,,,
TEAM BANANA,,,ちーむばなな,u,2008年,https://www.m-1gp.com/combi/936.html,,
山田愛美,,,やまだまなみ,p,1988年06月28日,,,
藤本友美,,,ふじもとともみ,p,1988年08月15日,,,
ターリーターキー,,,たーりーたーきー,u,2016年05月18日,https://www.m-1gp.com/combi/4085.html,,
玉遥香,,,たまはるか,p,1989年8月13日,,,
なみはるか,,,なみはるか,p,1992年5月2日,,,
茶々,,,ちゃちゃ,p,,,,
女ガールズ,,,おんながーるず,u,2019年7月4日,https://www.m-1gp.com/combi/10501.html,,
まちこガールズ,,,まちこがーるず,p,1989年11月19日,,,
なっさんオブリベンジ,,,なっさんおぶりべんじ,p,1989年05月29日,,,
あいかガールズ,,,あいかがーるず,p,1998年07月04日,,,
さとなかほがらか,,,さとなかほがらか,p,1993年1月26日,,,
爛々,,,らんらん,u,2017年12月13日,https://www.m-1gp.com/combi/6486.html,,
大国麗,,,おおくにうらら,p,1990年09月24日,,,
萌々,,,もも,p,1997年11月28日,,,
フタリシズカ,,,ふたりしずか,u,2016年11月1日,https://www.m-1gp.com/combi/3889.html,,
かりこる,,,かりこる,p,1996年7月23日,,,
フタリシズカかりこる,,,ふたりしずかかりこる,p,,,かりこる,
加賀谷秀明,,,かがやひであき,p,1990年6月26日,,,
まいあんつ,,,まいあんつ,p,1989年4月3日,,,
はるかぜに告ぐ,,,はるかぜにつぐ,u,2022年07月19日,https://www.m-1gp.com/combi/19306.html,,
花妃,,,はなび,p,1997年01月13日,,,
とんず,,,とんず,p,1998年11月27日,,,
やす子,,,やすこ,p,1998年09月02日,,,
梵天,,,ぼんてん,u,2022年04月01日,https://www.m-1gp.com/combi/20092.html,,
薪子,,,まきこ,p,1994年7月20日,,,
しおたむ,,,しおたむ,p,1996年11月23日,,,
忠犬立ハチ高,,,ちゅうけんりつはちこう,u,2014年4月1日,https://www.m-1gp.com/combi/7094.html,,
ノムラフッソ,,,のむらふっそ,p,1997年4月13日,,,
王坂,,,おうさか,p,1997年5月15日,,,
レモンコマドリ,,,れもんこまどり,u,2019年04月01日,https://www.m-1gp.com/combi/19199.html,,
小野寺ゆき,,,おのでらゆき,p,1994年8月9日,,,
梶原はるな,,,かじわらはるな,p,1998年2月11日,,,
足腰げんき教室,,,あしこしげんききょうしつ,u,2021年04月01日,https://www.m-1gp.com/combi/18399.html,,
くろさわ,,,くろさわ,p,1993年7月12日,,,
うちだすぺしゃるはーたみん,,,うちだすぺしゃるはーたみん,p,2000年3月28日,,,
もめんと,,,もめんと,u,2021年6月21日,https://www.m-1gp.com/combi/20700.html,,
小口響郁,,,こぐちきょうか,p,1998年9月21日,,,
竹田百花,,,たけだももか,p,1999年3月29日,,,
電気ジュース,,,でんきじゅーす,u,2024年11月22日,https://www.m-1gp.com/combi/33897.html,,
福沢葉,,,ふくざわよう,p,2000年10月01日,,,
藤本もふ,,,ふじもともふ,p,1994年12月15日,,,
パンツ万博,,,ぱんつばんぱく,u,2024年12月07日,https://www.m-1gp.com/combi/34653.html,,
みぎぃ,,,みぎぃ,p,2002年01月03日,,,
飛騨ニョッキ,,,ひだにょっき,p,1998年09月14日,,,
ヤメピ,,,やめぴ,u,2025年8月21日,https://www.m-1gp.com/combi/36874.html,,
うかり,,,うかり,p,2000年01月10日,,,
水分スイ,,,すいぶんすい,p,1995年02月09日,,,
カミナリ,,,かみなり,u,2011年4月17日,https://www.m-1gp.com/combi/355.html,,
石田たくみ,,,いしだたくみ,p,1988年07月06日,,,
竹内まなぶ,,,たけうちまなぶ,p,1988年09月16日,,,
ぶるファー吉岡,,,ぶるふぁーよしおか,u,2021年09月29日,https://www.m-1gp.com/combi/17287.html,,
ルシファー吉岡,,,るしふぁーよしおか,p,1979年10月13日,,,
紺野ぶるま,,,こんのぶるま,p,1986年09月30日,,,
マッハスピード豪速球,,,まっはすぴーどごうそっきゅう,u,2010年11月1日,https://www.m-1gp.com/combi/388.html,,
さかまき,,,さかまき,p,1982年06月30日,,,
ガン太さん,,,がんたさん,p,1984年06月08日,,,
コマンダンテ,,,こまんだんて,u,2008年7月1日,https://www.m-1gp.com/combi/712.html,,
安田ファニー,,,やすだふぁにー,p,1983年10月25日,,,
石井ブレンド,,,いしいぶれんど,p,1984年10月17日,,,
CITY,,,してぃ,u,2025年6月6日,https://www.m-1gp.com/combi/33839.html,,
ダイヤモンド,,,だいやもんど,u,2017年07月21日,https://www.m-1gp.com/combi/6678.html,,
小野竜輔,,,おのりゅうすけ,p,1990年08月13日,,,
野澤輸出,,,のざわゆしゅつ,p,1986年12月24日,,,
深海魚,,,しんかいぎょ,u,2022年05月22日,https://www.m-1gp.com/combi/18343.html,,
ネネ,,,ねね,p,2002年11月30日,,,
竹座,,,たけざ,p,2000年01月01日,,,
入間国際宣言,,,いるまこくさいせんげん,u,2018年07月,https://www.m-1gp.com/combi/8074.html,,
千葉ゴウ,,,ちばごう,p,1985年12月21日,,,
西田どらやき,,,にしだどらやき,p,1987年03月06日,,,
演芸おんせん,,,えんげいおんせん,u,2011年10月1日,https://www.m-1gp.com/combi/426.html,,
矢巻駿,,,やまきしゅん,p,1990年06月16日,,,
杉山栄一,,,すぎやまえいいち,p,1987年12月25日,,,
吉田たち,,,よしだたち,u,2007年8月,https://www.m-1gp.com/combi/14.html,,
ゆうへい,,,ゆうへい,p,1987年11月13日,,,
こうへい,,,こうへい,p,1987年11月13日,,,
かもめんたる,,,かもめんたる,u,2007年10月01日,https://www.m-1gp.com/combi/16171.html,,
劇団イワサキマキオ,,,げきだんいわさきまきお,u,,,かもめんたる,
岩崎う大,,,いわさきうだい,p,1978年09月18日,,,
槙尾ユウスケ,,,まきおゆうすけ,p,1980年12月05日,,,
ランジャタイ,,,らんじゃたい,u,2007年8月1日,https://www.m-1gp.com/combi/1306.html,,
国崎和也,,,くにざきかずや,p,1987年09月03日,,,
伊藤幸司,,,いとうこうじ,p,1985年11月18日,,,
どんちっち,,,どんちっち,u,2019年04月01日,https://www.m-1gp.com/combi/9967.html,,
青木智紀,,,あおきともき,p,1995年08月17日,,,
竹岡航太,,,たけおかこうた,p,1995年12月13日,,,
キングブルブリン,,,きんぐぶるぶりん,u,2015年7月1日,https://www.m-1gp.com/combi/1351.html,,
田中昭太,,,たなかしょうた,p,1993年01月10日,,,
村上剛,,,むらかみつよし,p,1993年08月27日,,,
生ファラオ,,,なまふぁらお,u,2014年04月01日,https://www.m-1gp.com/combi/1139.html,,
東武志,,,あずまたけし,p,1994年10月21日,,,
石川,,,いしかわ,p,1994年06月18日,,,
マルセイユ,,,まるせいゆ,u,2013年10月01日,https://www.m-1gp.com/combi/710.html,,
津田康平,,,つだこうへい,p,1989年03月21日,,,
別府貴之,,,べっぷたかゆき,p,1983年09月23日,,,
ダブルアート,,,だぶるあーと,u,2008年4月1日,https://www.m-1gp.com/combi/1301.html,,
タグ,,,たぐ,p,1985年01月22日,,,
真べぇ,,,しんべぇ,p,1984年01月17日,,,
軍艦,,,ぐんかん,u,2021年06月03日,https://www.m-1gp.com/combi/15528.html,,
梅野健太郎,,,うめのけんたろう,p,1997年06月03日,,,
仁,,,じん,p,1998年03月10日,,,
見取り図,,,みとりず,u,2007年5月,https://www.m-1gp.com/combi/714.html,,
リリー,,,りりー,p,1984年06月02日,,,
盛山晋太郎,,,もりやましんたろう,p,1986年01月09日,,,
モンスターエンジン,,,もんすたーえんじん,u,2007年4月,https://www.m-1gp.com/combi/1173.html,,
大林健二,,,おおばやしけんじ,p,1983年04月06日,,,
西森洋一,,,にしもりよういち,p,1979年01月21日,,,
にのうらご,,,にのうらご,u,2003年9月,,,
荒牧周平,,,あらまきしゅうへい,p,1976年6月29日,,,
骨付きバナナ,,,ほねつきばなな,u,2019年11月26日,https://www.m-1gp.com/combi/12454.html,,
うえし,,,うえし,p,1993年06月23日,,,
こうだい,,,こうだい,p,1996年01月05日,,,
金属バット,,,きんぞくばっと,u,2007年4月,https://www.m-1gp.com/combi/1835.html,,
友保隼平,,,ともやすしゅんぺい,p,1985年08月11日,,,
小林圭輔,,,こばやしけいすけ,p,1986年03月06日,,,
令和喜多みな実,,,れいわきたみなみ,u,2008年2月1日,https://www.m-1gp.com/combi/1819.html,,
プリマ旦那,,,ぷりまだんな,u,,,令和喜多みな実,
コウノ・オブ・ザ・イヤー,,,こうのおぶざいやー,p,1986年10月25日,,,
野村尚平,,,のむらしょうへい,p,1988年04月14日,,,
マリオネットブラザーズ,,,まりおねっとぶらざーず,u,2015年9月1日,https://www.m-1gp.com/combi/4465.html,,
井上大生,,,いのうえだいき,p,1994年01月12日,,,
